x,y,z,Bx,By,Bz
0.3,-0.0,0.0,2.2119999999999997,0.586,4.037
0.3,-0.0,0.1,3.7880000000000003,0.5379999999999999,3.967
0.3,-0.0,0.2,5.352,0.557,3.98
0.3,-0.0,0.3,6.945,0.597,3.968
0.3,-0.0,0.4,8.477,0.5429999999999999,3.952
0.3,-0.0,0.5,10.032,0.5479999999999999,3.931
0.3,-0.0,0.6,11.535,0.542,3.8710000000000004
0.3,-0.0,0.7,13.064,0.557,3.8360000000000003
0.3,-0.0,0.8,14.665999999999999,0.547,3.784
0.3,-0.0,0.9,16.178,0.511,3.7739999999999996
0.3,-0.0,1.0,17.714000000000002,0.491,3.7710000000000004
0.3,-0.0,1.1,19.271,0.509,3.7510000000000003
0.3,-0.0,1.2,20.776999999999997,0.517,3.714
0.3,-0.0,1.3,22.258000000000003,0.518,3.659
0.3,-0.0,1.4,23.803,0.494,3.5669999999999997
0.3,-0.0,1.5,25.313000000000002,0.465,3.569
0.3,0.1,-1.5,-20.838,0.669,4.18
0.3,0.1,-1.4,-19.402,0.6829999999999999,4.077
0.3,0.1,-1.3,-17.869,0.623,4.064
0.3,0.1,-1.2,-16.352999999999998,0.659,4.0489999999999995
0.3,0.1,-1.1,-14.78,0.616,3.984
0.3,0.1,-1.0,-13.288,0.612,4.09
0.3,0.1,-0.9,-11.772,0.604,4.067
0.3,0.1,-0.8,-10.172,0.609,4.043
0.3,0.1,-0.7,-8.672,0.584,4.066
0.3,0.1,-0.6,-7.087999999999999,0.535,4.04
0.3,0.1,-0.5,-5.547999999999999,0.5770000000000001,4.045
0.3,0.1,-0.4,-4.018,0.614,4.106
0.3,0.1,-0.3,-2.4859999999999998,0.5670000000000001,4.053999999999999
0.3,0.1,-0.2,-0.89,0.602,4.047
0.3,0.1,-0.1,0.7020000000000001,0.612,4.053
0.3,0.1,0.0,2.226,0.5770000000000001,4.073
0.3,0.1,0.1,3.779,0.505,4.035
0.3,0.1,0.2,5.361000000000001,0.537,4.03
0.3,0.1,0.3,6.88,0.5720000000000001,3.97
0.3,0.1,0.4,8.439,0.545,3.9819999999999998
0.3,0.1,0.5,10.01,0.575,3.931
0.3,0.1,0.6,11.527999999999999,0.495,3.9160000000000004
0.3,0.1,0.7,13.085999999999999,0.556,3.877
0.3,0.1,0.8,14.622,0.522,3.839
0.3,0.1,0.9,16.131,0.528,3.833
0.3,0.1,1.0,17.69,0.48100000000000004,3.823
0.3,0.1,1.1,19.255,0.483,3.745
0.3,0.1,1.2,20.763,0.526,3.7260000000000004
0.3,0.1,1.3,22.281999999999996,0.47700000000000004,3.6710000000000003
0.3,0.1,1.4,23.796,0.522,3.62
0.3,0.1,1.5,25.314,0.474,3.614
0.3,0.2,-1.5,-20.87,0.64,4.173
0.3,0.2,-1.4,-19.447,0.639,4.066
0.3,0.2,-1.3,-17.907,0.659,4.074
0.3,0.2,-1.2,-16.375,0.603,4.098
0.3,0.2,-1.1,-14.842,0.598,4.061
0.3,0.2,-1.0,-13.302,0.6579999999999999,4.063
0.3,0.2,-0.9,-11.767999999999999,0.599,4.119
0.3,0.2,-0.8,-10.267999999999999,0.583,4.086
0.3,0.2,-0.7,-8.687000000000001,0.598,4.08
0.3,0.2,-0.6,-7.108,0.586,4.081
0.3,0.2,-0.5,-5.5760000000000005,0.591,4.099
0.3,0.2,-0.4,-4.032,0.5770000000000001,4.053
0.3,0.2,-0.3,-2.476,0.561,4.072
0.3,0.2,-0.2,-0.883,0.586,4.098
0.3,0.2,-0.1,0.6809999999999999,0.573,4.082
0.3,0.2,0.0,2.2159999999999997,0.5589999999999999,4.047
0.3,0.2,0.1,3.7539999999999996,0.557,3.9939999999999998
0.3,0.2,0.2,5.311,0.51,4.031000000000001
0.3,0.2,0.3,6.885,0.565,3.992
0.3,0.2,0.4,8.434,0.542,3.958
0.3,0.2,0.5,9.995,0.5479999999999999,3.928
0.3,0.2,0.6,11.575,0.544,3.928
0.3,0.2,0.7,13.052,0.5379999999999999,3.924
0.3,0.2,0.8,14.593,0.5479999999999999,3.827
0.3,0.2,0.9,16.151,0.537,3.8560000000000003
0.3,0.2,1.0,17.68,0.502,3.84
0.3,0.2,1.1,19.214000000000002,0.486,3.7889999999999997
0.3,0.2,1.2,20.772,0.48700000000000004,3.7460000000000004
0.3,0.2,1.3,22.235,0.474,3.7089999999999996
0.3,0.2,1.4,23.816999999999997,0.456,3.7030000000000003
0.3,0.2,1.5,25.302,0.461,3.623
0.3,0.3,-1.5,-20.936,0.653,4.208
0.3,0.3,-1.4,-19.438,0.619,4.072
0.3,0.3,-1.3,-17.96,0.664,4.126
0.3,0.3,-1.2,-16.369,0.621,4.077
0.3,0.3,-1.1,-14.850999999999999,0.667,4.122
0.3,0.3,-1.0,-13.331,0.601,4.098
0.3,0.3,-0.9,-11.755999999999998,0.63,4.087
0.3,0.3,-0.8,-10.270999999999999,0.638,4.073
0.3,0.3,-0.7,-8.72,0.612,4.125
0.3,0.3,-0.6,-7.126,0.574,4.105
0.3,0.3,-0.5,-5.547999999999999,0.589,4.069
0.3,0.3,-0.4,-4.011,0.596,4.121
0.3,0.3,-0.3,-2.477,0.601,4.084
0.3,0.3,-0.2,-0.89,0.5379999999999999,4.104
0.3,0.3,-0.1,0.643,0.5429999999999999,4.062
0.3,0.3,0.0,2.178,0.584,4.062
0.3,0.3,0.1,3.7560000000000002,0.555,4.023
0.3,0.3,0.2,5.346,0.5589999999999999,4.034
0.3,0.3,0.3,6.898,0.545,4.018
0.3,0.3,0.4,8.435,0.501,3.992
0.3,0.3,0.5,9.961,0.547,3.957
0.3,0.3,0.6,11.523,0.47600000000000003,3.964
0.3,0.3,0.7,13.029000000000002,0.517,3.965
0.3,0.3,0.8,14.597000000000001,0.537,3.918
0.3,0.3,0.9,16.15,0.514,3.84
0.3,0.3,1.0,17.677,0.513,3.839
0.3,0.3,1.1,19.214000000000002,0.517,3.778
0.3,0.3,1.2,20.695,0.491,3.759
0.3,0.3,1.3,22.234,0.503,3.708
0.3,0.3,1.4,23.766,0.48100000000000004,3.696
0.3,0.3,1.5,25.271,0.495,3.685
0.3,0.4,-1.5,-20.893,0.65,4.235
0.3,0.4,-1.4,-19.424,0.6890000000000001,4.135
0.3,0.4,-1.3,-17.939,0.644,4.085
0.3,0.4,-1.2,-16.409000000000002,0.6709999999999999,4.1
0.3,0.4,-1.1,-14.841,0.674,4.119
0.3,0.4,-1.0,-13.350999999999999,0.5920000000000001,4.121
0.3,0.4,-0.9,-11.780999999999999,0.613,4.13
0.3,0.4,-0.8,-10.257,0.631,4.1160000000000005
0.3,0.4,-0.7,-8.722999999999999,0.612,4.118
0.3,0.4,-0.6,-7.111000000000001,0.5820000000000001,4.106
0.3,0.4,-0.5,-5.59,0.622,4.131
0.3,0.4,-0.4,-4.092,0.544,4.14
0.3,0.4,-0.3,-2.484,0.5870000000000001,4.086
0.3,0.4,-0.2,-0.9,0.583,4.138
0.3,0.4,-0.1,0.675,0.551,4.149
0.3,0.4,0.0,2.186,0.552,4.07
0.3,0.4,0.1,3.7260000000000004,0.536,4.074
0.3,0.4,0.2,5.322,0.552,4.06
0.3,0.4,0.3,6.855,0.5479999999999999,4.039
0.3,0.4,0.4,8.408,0.5479999999999999,4.025
0.3,0.4,0.5,9.96,0.48200000000000004,3.989
0.3,0.4,0.6,11.527999999999999,0.547,3.957
0.3,0.4,0.7,13.067,0.46799999999999997,3.918
0.3,0.4,0.8,14.588,0.5429999999999999,3.911
0.3,0.4,0.9,16.121,0.508,3.8960000000000004
0.3,0.4,1.0,17.677,0.518,3.8680000000000003
0.3,0.4,1.1,19.204,0.528,3.826
0.3,0.4,1.2,20.709,0.503,3.82
0.3,0.4,1.3,22.256,0.493,3.761
0.3,0.4,1.4,23.776,0.491,3.742
0.3,0.4,1.5,25.234,0.42200000000000004,3.637
0.3,0.5,-1.5,-20.958000000000002,0.65,4.263999999999999
0.3,0.5,-1.4,-19.455,0.647,4.163
0.3,0.5,-1.3,-17.965999999999998,0.7190000000000001,4.175
0.3,0.5,-1.2,-16.39,0.635,4.191
0.3,0.5,-1.1,-14.913,0.642,4.169
0.3,0.5,-1.0,-13.34,0.601,4.178999999999999
0.3,0.5,-0.9,-11.783,0.645,4.144
0.3,0.5,-0.8,-10.312000000000001,0.601,4.175
0.3,0.5,-0.7,-8.759,0.5920000000000001,4.18
0.3,0.5,-0.6,-7.162000000000001,0.591,4.156000000000001
0.3,0.5,-0.5,-5.56,0.528,4.246
0.3,0.5,-0.4,-4.0489999999999995,0.605,4.211
0.3,0.5,-0.3,-2.505,0.525,4.173
0.3,0.5,-0.2,-0.9590000000000001,0.5429999999999999,4.198
0.3,0.5,-0.1,0.61,0.561,4.231
0.3,0.5,0.0,2.15,0.5329999999999999,4.151
0.3,0.5,0.1,3.716,0.594,4.172
0.3,0.5,0.2,5.294,0.524,4.112
0.3,0.5,0.3,6.859,0.529,4.103
0.3,0.5,0.4,8.395,0.493,4.104
0.3,0.5,0.5,9.937000000000001,0.519,4.0760000000000005
0.3,0.5,0.6,11.478,0.5429999999999999,4.02
0.3,0.5,0.7,13.044,0.501,3.9960000000000004
0.3,0.5,0.8,14.558,0.536,3.9930000000000003
0.3,0.5,0.9,16.102,0.49200000000000005,3.9160000000000004
0.3,0.5,1.0,17.658,0.498,3.897
0.3,0.5,1.1,19.166,0.521,3.89
0.3,0.5,1.2,20.744,0.483,3.8819999999999997
0.3,0.5,1.3,22.243000000000002,0.469,3.786
0.3,0.5,1.4,23.737,0.506,3.823
0.3,0.5,1.5,25.235,0.474,3.717
0.3,0.6,-1.5,-21.031999999999996,0.616,4.2989999999999995
0.3,0.6,-1.4,-19.492,0.662,4.223
0.3,0.6,-1.3,-17.971,0.6709999999999999,4.225
0.3,0.6,-1.2,-16.477,0.625,4.2219999999999995
0.3,0.6,-1.1,-14.913,0.614,4.223
0.3,0.6,-1.0,-13.397,0.609,4.242
0.3,0.6,-0.9,-11.857999999999999,0.603,4.205
0.3,0.6,-0.8,-10.294,0.631,4.208
0.3,0.6,-0.7,-8.765,0.583,4.215
0.3,0.6,-0.6,-7.193,0.599,4.221
0.3,0.6,-0.5,-5.66,0.603,4.2
0.3,0.6,-0.4,-4.087,0.55,4.198
0.3,0.6,-0.3,-2.505,0.612,4.218999999999999
0.3,0.6,-0.2,-0.971,0.552,4.272
0.3,0.6,-0.1,0.5870000000000001,0.5870000000000001,4.2139999999999995
0.3,0.6,0.0,2.11,0.5760000000000001,4.181
0.3,0.6,0.1,3.698,0.588,4.156000000000001
0.3,0.6,0.2,5.261,0.5539999999999999,4.133
0.3,0.6,0.3,6.83,0.529,4.083
0.3,0.6,0.4,8.371,0.5429999999999999,4.079
0.3,0.6,0.5,9.862,0.505,4.087
0.3,0.6,0.6,11.445,0.525,4.074
0.3,0.6,0.7,13.001,0.496,4.055
0.3,0.6,0.8,14.529000000000002,0.535,3.984
0.3,0.6,0.9,16.070999999999998,0.516,3.987
0.3,0.6,1.0,17.618,0.502,3.964
0.3,0.6,1.1,19.105,0.49700000000000005,3.8369999999999997
0.3,0.6,1.2,20.644000000000002,0.49700000000000005,3.8789999999999996
0.3,0.6,1.3,22.178,0.43799999999999994,3.823
0.3,0.6,1.4,23.735,0.484,3.775
0.3,0.6,1.5,25.211,0.43,3.765
0.3,0.7,-1.5,-20.969,0.648,4.3180000000000005
0.3,0.7,-1.4,-19.525,0.66,4.22
0.3,0.7,-1.3,-18.015,0.659,4.247
0.3,0.7,-1.2,-16.48,0.593,4.23
0.3,0.7,-1.1,-14.934000000000001,0.6409999999999999,4.188
0.3,0.7,-1.0,-13.433,0.591,4.234
0.3,0.7,-0.9,-11.884,0.635,4.223
0.3,0.7,-0.8,-10.364,0.644,4.279
0.3,0.7,-0.7,-8.818,0.622,4.248
0.3,0.7,-0.6,-7.247999999999999,0.579,4.226
0.3,0.7,-0.5,-5.694,0.562,4.256
0.3,0.7,-0.4,-4.13,0.562,4.268
0.3,0.7,-0.3,-2.608,0.521,4.255
0.3,0.7,-0.2,-1.0390000000000001,0.561,4.238
0.3,0.7,-0.1,0.563,0.502,4.204
0.3,0.7,0.0,2.068,0.578,4.231
0.3,0.7,0.1,3.658,0.541,4.166
0.3,0.7,0.2,5.24,0.5429999999999999,4.172
0.3,0.7,0.3,6.75,0.535,4.148
0.3,0.7,0.4,8.332,0.513,4.1530000000000005
0.3,0.7,0.5,9.86,0.49,4.056
0.3,0.7,0.6,11.431,0.523,4.081
0.3,0.7,0.7,12.919,0.5,4.046
0.3,0.7,0.8,14.462,0.46799999999999997,4.006
0.3,0.7,0.9,16.051,0.484,3.971
0.3,0.7,1.0,17.54,0.465,4.002
0.3,0.7,1.1,19.074,0.488,3.935
0.3,0.7,1.2,20.615,0.43200000000000005,3.904
0.3,0.7,1.3,22.144000000000002,0.451,3.8689999999999998
0.3,0.7,1.4,23.671999999999997,0.485,3.8160000000000003
0.3,0.7,1.5,25.116999999999997,0.457,3.7760000000000002
0.3,0.8,-1.5,-21.015,0.67,4.338
0.3,0.8,-1.4,-19.585,0.645,4.223
0.3,0.8,-1.3,-18.053,0.6629999999999999,4.26
0.3,0.8,-1.2,-16.524,0.604,4.248
0.3,0.8,-1.1,-14.965,0.624,4.245
0.3,0.8,-1.0,-13.485999999999999,0.662,4.1930000000000005
0.3,0.8,-0.9,-11.894,0.624,4.244
0.3,0.8,-0.8,-10.367,0.633,4.255
0.3,0.8,-0.7,-8.845,0.613,4.287
0.3,0.8,-0.6,-7.247999999999999,0.612,4.2330000000000005
0.3,0.8,-0.5,-5.702999999999999,0.593,4.228
0.3,0.8,-0.4,-4.187,0.638,4.24
0.3,0.8,-0.3,-2.6,0.585,4.23
0.3,0.8,-0.2,-1.101,0.623,4.2589999999999995
0.3,0.8,-0.1,0.499,0.547,4.21
0.3,0.8,0.0,2.0709999999999997,0.5479999999999999,4.162
0.3,0.8,0.1,3.6439999999999997,0.57,4.176
0.3,0.8,0.2,5.186,0.563,4.1610000000000005
0.3,0.8,0.3,6.72,0.524,4.145
0.3,0.8,0.4,8.302,0.531,4.149
0.3,0.8,0.5,9.838,0.539,4.077
0.3,0.8,0.6,11.364,0.523,4.069
0.3,0.8,0.7,12.925,0.551,4.053
0.3,0.8,0.8,14.501,0.489,4.038
0.3,0.8,0.9,15.992,0.526,3.951
0.3,0.8,1.0,17.515,0.49,3.9610000000000003
0.3,0.8,1.1,19.067999999999998,0.505,3.8930000000000002
0.3,0.8,1.2,20.541,0.537,3.906
0.3,0.8,1.3,22.053,0.467,3.862
0.3,0.8,1.4,23.605999999999998,0.45399999999999996,3.819
0.3,0.8,1.5,25.095,0.43799999999999994,3.782
0.3,0.9,-1.5,-21.049,0.621,4.316
0.3,0.9,-1.4,-19.605999999999998,0.622,4.177
0.3,0.9,-1.3,-18.047,0.616,4.251
0.3,0.9,-1.2,-16.542,0.631,4.225
0.3,0.9,-1.1,-15.03,0.64,4.242
0.3,0.9,-1.0,-13.523,0.614,4.235
0.3,0.9,-0.9,-11.913,0.619,4.227
0.3,0.9,-0.8,-10.394,0.623,4.242
0.3,0.9,-0.7,-8.84,0.597,4.254
0.3,0.9,-0.6,-7.2829999999999995,0.59,4.213
0.3,0.9,-0.5,-5.782,0.58,4.23
0.3,0.9,-0.4,-4.181,0.5920000000000001,4.2139999999999995
0.3,0.9,-0.3,-2.648,0.578,4.2219999999999995
0.3,0.9,-0.2,-1.104,0.5489999999999999,4.231
0.3,0.9,-0.1,0.498,0.618,4.227
0.3,0.9,0.0,2.024,0.561,4.218999999999999
0.3,0.9,0.1,3.5789999999999997,0.5539999999999999,4.175
0.3,0.9,0.2,5.183,0.541,4.1530000000000005
0.3,0.9,0.3,6.723,0.539,4.136
0.3,0.9,0.4,8.272,0.57,4.158
0.3,0.9,0.5,9.815,0.515,4.104
0.3,0.9,0.6,11.39,0.529,4.055
0.3,0.9,0.7,12.91,0.474,4.0280000000000005
0.3,0.9,0.8,14.432,0.494,4.02
0.3,0.9,0.9,15.934000000000001,0.478,3.992
0.3,0.9,1.0,17.48,0.514,3.943
0.3,0.9,1.1,18.997,0.474,3.912
0.3,0.9,1.2,20.56,0.488,3.9219999999999997
0.3,0.9,1.3,22.064,0.485,3.907
0.3,0.9,1.4,23.583000000000002,0.431,3.827
0.3,0.9,1.5,25.103,0.434,3.775
0.3,1.0,-1.5,-21.092,0.654,4.32
0.3,1.0,-1.4,-19.628,0.627,4.226
0.3,1.0,-1.3,-18.11,0.598,4.2410000000000005
0.3,1.0,-1.2,-16.629,0.624,4.247
0.3,1.0,-1.1,-15.039000000000001,0.618,4.247
0.3,1.0,-1.0,-13.537,0.6759999999999999,4.2669999999999995
0.3,1.0,-0.9,-11.905,0.58,4.265
0.3,1.0,-0.8,-10.436,0.633,4.315
0.3,1.0,-0.7,-8.888,0.637,4.269
0.3,1.0,-0.6,-7.33,0.5710000000000001,4.245
0.3,1.0,-0.5,-5.739,0.627,4.274
0.3,1.0,-0.4,-4.246,0.597,4.253
0.3,1.0,-0.3,-2.654,0.5529999999999999,4.211
0.3,1.0,-0.2,-1.11,0.555,4.25
0.3,1.0,-0.1,0.43700000000000006,0.547,4.232
0.3,1.0,0.0,2.03,0.562,4.2
0.3,1.0,0.1,3.537,0.529,4.187
0.3,1.0,0.2,5.105,0.541,4.206
0.3,1.0,0.3,6.66,0.529,4.158
0.3,1.0,0.4,8.221,0.488,4.121
0.3,1.0,0.5,9.786,0.5489999999999999,4.088
0.3,1.0,0.6,11.342,0.479,4.109
0.3,1.0,0.7,12.875,0.519,4.048
0.3,1.0,0.8,14.42,0.42100000000000004,4.019
0.3,1.0,0.9,15.934000000000001,0.521,3.988
0.3,1.0,1.0,17.479,0.447,3.968
0.3,1.0,1.1,19.05,0.45799999999999996,3.9360000000000004
0.3,1.0,1.2,20.555,0.521,3.8960000000000004
0.3,1.0,1.3,22.016,0.51,3.838
0.3,1.0,1.4,23.539,0.41600000000000004,3.838
0.3,1.0,1.5,25.059,0.47700000000000004,3.8289999999999997
0.3,1.1,-1.5,-21.135,0.6709999999999999,4.406000000000001
0.3,1.1,-1.4,-19.682000000000002,0.621,4.322
0.3,1.1,-1.3,-18.090999999999998,0.628,4.292
0.3,1.1,-1.2,-16.614,0.6759999999999999,4.332
0.3,1.1,-1.1,-15.087,0.611,4.293
0.3,1.1,-1.0,-13.567,0.644,4.287
0.3,1.1,-0.9,-11.933,0.607,4.291
0.3,1.1,-0.8,-10.463,0.617,4.322
0.3,1.1,-0.7,-8.912,0.611,4.3580000000000005
0.3,1.1,-0.6,-7.382000000000001,0.633,4.302
0.3,1.1,-0.5,-5.836,0.623,4.331
0.3,1.1,-0.4,-4.275,0.583,4.288
0.3,1.1,-0.3,-2.7030000000000003,0.537,4.263999999999999
0.3,1.1,-0.2,-1.165,0.57,4.314
0.3,1.1,-0.1,0.447,0.597,4.2589999999999995
0.3,1.1,0.0,1.982,0.532,4.263
0.3,1.1,0.1,3.529,0.5579999999999999,4.25
0.3,1.1,0.2,5.073,0.5479999999999999,4.206
0.3,1.1,0.3,6.642,0.512,4.175
0.3,1.1,0.4,8.171,0.503,4.215
0.3,1.1,0.5,9.716000000000001,0.52,4.192
0.3,1.1,0.6,11.293,0.506,4.125
0.3,1.1,0.7,12.833,0.504,4.149
0.3,1.1,0.8,14.349,0.536,4.0969999999999995
0.3,1.1,0.9,15.927,0.509,4.087
0.3,1.1,1.0,17.477999999999998,0.512,4.031000000000001
0.3,1.1,1.1,18.963,0.503,3.9819999999999998
0.3,1.1,1.2,20.515,0.466,3.944
0.3,1.1,1.3,22.035999999999998,0.49700000000000005,3.9589999999999996
0.3,1.1,1.4,23.570999999999998,0.449,3.88
0.3,1.1,1.5,25.044,0.452,3.8510000000000004
0.3,1.2,-1.5,-21.139,0.6509999999999999,4.382
0.3,1.2,-1.4,-19.738,0.679,4.283
0.3,1.2,-1.3,-18.164,0.626,4.345
0.3,1.2,-1.2,-16.648,0.645,4.303
0.3,1.2,-1.1,-15.104000000000001,0.636,4.331
0.3,1.2,-1.0,-13.610999999999999,0.65,4.293
0.3,1.2,-0.9,-12.04,0.608,4.328
0.3,1.2,-0.8,-10.472999999999999,0.632,4.265
0.3,1.2,-0.7,-8.943,0.616,4.319
0.3,1.2,-0.6,-7.4079999999999995,0.588,4.306
0.3,1.2,-0.5,-5.829,0.595,4.357
0.3,1.2,-0.4,-4.3,0.593,4.329
0.3,1.2,-0.3,-2.717,0.573,4.334
0.3,1.2,-0.2,-1.2409999999999999,0.546,4.314
0.3,1.2,-0.1,0.33,0.527,4.26
0.3,1.2,0.0,1.902,0.568,4.316
0.3,1.2,0.1,3.522,0.534,4.194
0.3,1.2,0.2,5.025,0.55,4.245
0.3,1.2,0.3,6.587000000000001,0.516,4.177
0.3,1.2,0.4,8.155,0.51,4.234
0.3,1.2,0.5,9.698,0.526,4.183
0.3,1.2,0.6,11.227,0.546,4.1819999999999995
0.3,1.2,0.7,12.777999999999999,0.493,4.151
0.3,1.2,0.8,14.293,0.525,4.111000000000001
0.3,1.2,0.9,15.822000000000001,0.528,4.0969999999999995
0.3,1.2,1.0,17.438,0.441,4.058
0.3,1.2,1.1,18.934,0.47200000000000003,3.9610000000000003
0.3,1.2,1.2,20.43,0.491,3.971
0.3,1.2,1.3,21.984,0.44,3.932
0.3,1.2,1.4,23.475,0.474,3.8939999999999997
0.3,1.2,1.5,24.979,0.46399999999999997,3.87
0.3,1.3,-1.5,-21.171,0.6409999999999999,4.427
0.3,1.3,-1.4,-19.738,0.637,4.327
0.3,1.3,-1.3,-18.201,0.631,4.2669999999999995
0.3,1.3,-1.2,-16.682000000000002,0.636,4.295
0.3,1.3,-1.1,-15.144,0.617,4.334
0.3,1.3,-1.0,-13.597000000000001,0.642,4.33
0.3,1.3,-0.9,-12.085999999999999,0.627,4.338
0.3,1.3,-0.8,-10.529000000000002,0.583,4.335
0.3,1.3,-0.7,-9.011000000000001,0.588,4.301
0.3,1.3,-0.6,-7.4239999999999995,0.5760000000000001,4.324
0.3,1.3,-0.5,-5.895,0.622,4.311
0.3,1.3,-0.4,-4.333,0.5720000000000001,4.333
0.3,1.3,-0.3,-2.772,0.599,4.276
0.3,1.3,-0.2,-1.249,0.496,4.284
0.3,1.3,-0.1,0.315,0.545,4.312
0.3,1.3,0.0,1.885,0.562,4.2860000000000005
0.3,1.3,0.1,3.4539999999999997,0.544,4.24
0.3,1.3,0.2,4.989,0.542,4.2219999999999995
0.3,1.3,0.3,6.5729999999999995,0.53,4.218999999999999
0.3,1.3,0.4,8.124,0.536,4.187
0.3,1.3,0.5,9.672,0.522,4.164
0.3,1.3,0.6,11.17,0.514,4.146
0.3,1.3,0.7,12.745999999999999,0.488,4.113
0.3,1.3,0.8,14.242,0.523,4.065
0.3,1.3,0.9,15.827,0.483,4.052
0.3,1.3,1.0,17.346,0.493,4.037
0.3,1.3,1.1,18.84,0.49200000000000005,4.035
0.3,1.3,1.2,20.375,0.452,3.938
0.3,1.3,1.3,21.913,0.46799999999999997,3.9360000000000004
0.3,1.3,1.4,23.441999999999997,0.451,3.878
0.3,1.3,1.5,24.930999999999997,0.489,3.847
0.3,1.4,-1.5,-21.252,0.669,4.346
0.3,1.4,-1.4,-19.748,0.624,4.27
0.3,1.4,-1.3,-18.214000000000002,0.657,4.23
0.3,1.4,-1.2,-16.726,0.636,4.258
0.3,1.4,-1.1,-15.182,0.652,4.274
0.3,1.4,-1.0,-13.628,0.626,4.261
0.3,1.4,-0.9,-12.091,0.648,4.303
0.3,1.4,-0.8,-10.565,0.623,4.26
0.3,1.4,-0.7,-9.007,0.578,4.29
0.3,1.4,-0.6,-7.441,0.583,4.252
0.3,1.4,-0.5,-5.933,0.629,4.28
0.3,1.4,-0.4,-4.376,0.616,4.273
0.3,1.4,-0.3,-2.819,0.6,4.294
0.3,1.4,-0.2,-1.268,0.574,4.251
0.3,1.4,-0.1,0.29100000000000004,0.588,4.29
0.3,1.4,0.0,1.8430000000000002,0.605,4.292
0.3,1.4,0.1,3.429,0.565,4.283
0.3,1.4,0.2,4.984,0.595,4.225
0.3,1.4,0.3,6.545,0.544,4.279
0.3,1.4,0.4,8.058,0.539,4.213
0.3,1.4,0.5,9.597999999999999,0.5760000000000001,4.166
0.3,1.4,0.6,11.152000000000001,0.49200000000000005,4.129
0.3,1.4,0.7,12.706,0.48100000000000004,4.09
0.3,1.4,0.8,14.24,0.49200000000000005,4.1
0.3,1.4,0.9,15.765,0.494,4.025
0.3,1.4,1.0,17.302,0.48200000000000004,3.997
0.3,1.4,1.1,18.836,0.495,3.9739999999999998
0.3,1.4,1.2,20.316,0.451,3.937
0.3,1.4,1.3,21.844,0.474,3.91
0.3,1.4,1.4,23.406999999999996,0.486,3.877
0.3,1.4,1.5,24.908,0.42700000000000005,3.859
0.3,1.5,-1.5,-21.229,0.669,4.349
0.3,1.5,-1.4,-19.801,0.665,4.237
0.3,1.5,-1.3,-18.27,0.606,4.27
0.3,1.5,-1.2,-16.725,0.6509999999999999,4.225
0.3,1.5,-1.1,-15.214,0.647,4.272
0.3,1.5,-1.0,-13.698,0.647,4.2669999999999995
0.3,1.5,-0.9,-12.115,0.609,4.295
0.3,1.5,-0.8,-10.592,0.5870000000000001,4.287
0.3,1.5,-0.7,-9.042,0.589,4.28
0.3,1.5,-0.6,-7.496,0.62,4.283
0.3,1.5,-0.5,-5.987,0.5660000000000001,4.3260000000000005
0.3,1.5,-0.4,-4.363,0.556,4.236000000000001
0.3,1.5,-0.3,-2.8489999999999998,0.556,4.327
0.3,1.5,-0.2,-1.252,0.568,4.277
0.3,1.5,-0.1,0.235,0.5479999999999999,4.273
0.3,1.5,0.0,1.828,0.5429999999999999,4.272
0.3,1.5,0.1,3.4019999999999997,0.581,4.253
0.3,1.5,0.2,4.909,0.522,4.217
0.3,1.5,0.3,6.462000000000001,0.521,4.1819999999999995
0.3,1.5,0.4,8.068,0.568,4.149
0.3,1.5,0.5,9.54,0.525,4.115
0.3,1.5,0.6,11.124,0.518,4.178999999999999
0.3,1.5,0.7,12.625,0.514,4.079
0.3,1.5,0.8,14.199000000000002,0.48700000000000004,4.072
0.3,1.5,0.9,15.703,0.501,4.001
0.3,1.5,1.0,17.296,0.489,4.029
0.3,1.5,1.1,18.820999999999998,0.47,3.965
0.3,1.5,1.2,20.349,0.46299999999999997,3.925
0.3,1.5,1.3,21.840999999999998,0.5329999999999999,3.886
0.3,1.5,1.4,23.399,0.433,3.858
0.3,1.5,1.5,24.866999999999997,0.46799999999999997,3.825
0.4,-1.5,-1.5,-21.128,0.613,5.545
0.4,-1.5,-1.4,-19.646,0.598,5.421
0.4,-1.5,-1.3,-18.08,0.644,5.436
0.4,-1.5,-1.2,-16.582,0.611,5.431
0.4,-1.5,-1.1,-15.085,0.5820000000000001,5.471
0.4,-1.5,-1.0,-13.517999999999999,0.654,5.449
0.4,-1.5,-0.9,-11.984000000000002,0.647,5.426
0.4,-1.5,-0.8,-10.468,0.596,5.475
0.4,-1.5,-0.7,-8.931000000000001,0.5329999999999999,5.412000000000001
0.4,-1.5,-0.6,-7.388999999999999,0.573,5.43
0.4,-1.5,-0.5,-5.849,0.602,5.472
0.4,-1.5,-0.4,-4.276,0.524,5.459
0.4,-1.5,-0.3,-2.7310000000000003,0.579,5.4670000000000005
0.4,-1.5,-0.2,-1.163,0.6,5.474
0.4,-1.5,-0.1,0.365,0.604,5.455
0.4,-1.5,0.0,1.9240000000000002,0.5489999999999999,5.475
0.4,-1.5,0.1,3.4930000000000003,0.5539999999999999,5.42
0.4,-1.5,0.2,5.0760000000000005,0.508,5.4479999999999995
0.4,-1.5,0.3,6.593999999999999,0.522,5.396
0.4,-1.5,0.4,8.167,0.5539999999999999,5.377999999999999
